id,full_text,entities,regest,sender_name,sender_id,receiver_name,receiver_id,sender_date
kasten_blau_44_11_0012.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1711-12-22
kasten_blau_44_11_0014.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-01-05
kasten_blau_44_11_0016.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-01-20
kasten_blau_44_11_0018.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-03-17
kasten_blau_44_11_0024.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-02-02
kasten_blau_44_11_0028.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-05-04
kasten_blau_44_11_0030.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-04-01
kasten_blau_44_11_0033.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-05-05
kasten_blau_44_11_0034.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-04-13
kasten_blau_44_11_0035.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-06-23
kasten_blau_44_11_0037.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-05-21
kasten_blau_44_11_0039.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-07-06
kasten_blau_44_11_0040.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-06-01
kasten_blau_44_11_0041.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-07-09
kasten_blau_44_11_0042.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-08-06
kasten_blau_44_11_0044.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-07-16
kasten_blau_44_11_0046.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-08-28
kasten_blau_44_11_0047.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-08-01
kasten_blau_44_11_0049.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-09-17
kasten_blau_44_11_0051.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-10-23
kasten_blau_44_11_0053.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-11-02
kasten_blau_44_11_0055.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-11-12
kasten_blau_44_11_0059.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-11-16
kasten_blau_44_11_0060.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-11-23
kasten_blau_44_11_0062.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-11-27
kasten_blau_44_11_0067.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-12-13
kasten_blau_44_11_0075.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1712-12-17
kasten_blau_44_11_0077.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-05-03
kasten_blau_44_11_0082.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-03-22
kasten_blau_44_11_0089.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-01-02
kasten_blau_44_11_0090.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1712-12-17
kasten_blau_44_11_0092.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-01-07
kasten_blau_44_11_0095.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-01-25
kasten_blau_44_11_0097.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-02-11
kasten_blau_44_11_0099.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-01-18
kasten_blau_44_11_0101.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-02-13
kasten_blau_44_11_0103.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-01-25
kasten_blau_44_11_0106.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-02-08
kasten_blau_44_11_0109.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-02-25
kasten_blau_44_11_0120.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-03-09
kasten_blau_44_11_0123.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-03-11
kasten_blau_44_11_0127.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-02-09
kasten_blau_44_11_0130.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-02-25
kasten_blau_44_11_0133.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-04-15
kasten_blau_44_11_0134.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-05-03
kasten_blau_44_11_0135.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-04-29
kasten_blau_44_11_0138.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-05-17
kasten_blau_44_11_0140.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-06-10
kasten_blau_44_11_0143.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-07-06
kasten_blau_44_11_0144.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-08-19
kasten_blau_44_11_0147.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-11-22
kasten_blau_44_11_0150.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-10-21
kasten_blau_44_11_0152.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-11-13
kasten_blau_44_11_0156.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-11-30
kasten_blau_44_11_0160.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1713-12-03
kasten_blau_44_11_0170.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-06-01
kasten_blau_44_11_0171.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-01-01
kasten_blau_44_11_0172.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-12-20
kasten_blau_44_11_0173.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-01-07
kasten_blau_44_11_0174.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-01-11
kasten_blau_44_11_0176.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1713-12-27
kasten_blau_44_11_0184.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-01-21
kasten_blau_44_11_0185.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-02-04
kasten_blau_44_11_0189.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-01-17
kasten_blau_44_11_0192.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-01-20
kasten_blau_44_11_0198.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-03-04
kasten_blau_44_11_0199.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-04-03
kasten_blau_44_11_0203.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-03-26
kasten_blau_44_11_0211.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-04-26
kasten_blau_44_11_0213.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-04-14
kasten_blau_44_11_0216.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-04-14
kasten_blau_44_11_0221.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-05-24
kasten_blau_44_11_0223.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-05-10
kasten_blau_44_11_0228.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-06-21
kasten_blau_44_11_0230.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-06-07
kasten_blau_44_11_0232.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-07-05
kasten_blau_44_11_0234.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-06-23
kasten_blau_44_11_0241.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-08-23
kasten_blau_44_11_0243.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-08-23
kasten_blau_44_11_0250.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-09-18
kasten_blau_44_11_0251.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-09-06
kasten_blau_44_11_0253.xml,ja,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-09-30
kasten_blau_44_11_0255.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-09-01
kasten_blau_44_11_0259.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-09-13
kasten_blau_44_11_0262.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-11-11
kasten_blau_44_11_0264.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-10-24
kasten_blau_44_11_0272.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-12-20
kasten_blau_44_11_0274.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-12-04
kasten_blau_44_11_0281.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1714-12-30
kasten_blau_44_11_0287.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1715-01-10
kasten_blau_44_11_0288.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1715-02-06
kasten_blau_44_11_0292.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1715-01-24
kasten_blau_44_11_0296.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1714-01-30
kasten_blau_44_11_0301.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1715-05-05
kasten_blau_44_11_0305.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1715-05-12
kasten_blau_44_11_0306.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1715-07-13
kasten_blau_44_11_0307.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1715-10-12
kasten_blau_44_11_0312.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1715-09-03
kasten_blau_44_11_0315.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1715-09-01
kasten_blau_44_11_0320.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1715-12-12
kasten_blau_44_11_0322.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1715-11-13
kasten_blau_44_11_0324.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1715-12-29
kasten_blau_44_11_0326.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1715-12-14
kasten_blau_44_11_0329.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1715-12-18
kasten_blau_44_11_0330.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1716-01-26
kasten_blau_44_11_0332.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1716-01-08
kasten_blau_44_11_0335.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1716-01-18
kasten_blau_44_11_0339.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1716-02-20
kasten_blau_44_11_0343.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1716-03-15
kasten_blau_44_11_0347.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1716-02-26
kasten_blau_44_11_0355.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1716-04-18
kasten_blau_44_11_0357.xml,nein,nein,nein,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1716-05-07
kasten_blau_44_2a_t_1_fol_114r.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1685-01-05
kasten_blau_44_2a_t_1_fol_55r.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1680-08-04
kasten_blau_44_2a_t_1_fol_57r.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1680-08-13
kasten_blau_44_2a_t_1_fol_93v.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1681-08-07
kasten_blau_44_2a_t_2_fol_7v.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1685-06-22
kasten_blau_44_2a_t_2_fol_81ar.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1686-05-09
kasten_blau_44_2a_t_2_fol_85r.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1686-05-24
kasten_blau_44_2a_t_2_fol_9r.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1685-08-22
kasten_blau_44_2b_0002.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1686-07-07
kasten_blau_44_2b_0005.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-16
kasten_blau_44_2b_0009.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-02
kasten_blau_44_2b_0011.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1688-05-21
kasten_blau_44_2b_0012.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1688-05-20
kasten_blau_44_2d_0002.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-01-19
kasten_blau_44_2d_0004.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-03-02
kasten_blau_44_2d_0007.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-03-22
kasten_blau_44_2d_0009.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-04-06
kasten_blau_44_2d_0011.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-05-02
kasten_blau_44_2d_0012.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-06-12
kasten_blau_44_2d_0013.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-06-14
kasten_blau_44_2d_0015.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-07-21
kasten_blau_44_2d_0017.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-08-03
kasten_blau_44_2d_0020.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-10-31
kasten_blau_44_2d_0022.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-11-25
kasten_blau_44_2d_0025.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1679-07-01
kasten_blau_44_2d_0026.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,
kasten_blau_44_2d_0027.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1681-01-21
kasten_blau_44_2d_0029.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1682-01-04
kasten_blau_44_2d_0031.xml,ja,nein,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Johann Wilhelm von Pfalz-Neuburg,#emt_person_id__18,1685-01-04
